employee_id,year_month,org_unit,tasks,hours,velocity,quality_mean,on_time_ratio,customer_impact
4,2014-07,Sales,310,476.6,898,0.91,0.85,656
4,2014-08,Sales,310,330.9,1107,0.904,0.956,647
4,2014-09,Sales,300,329.1,705,0.723,0.888,692
4,2014-10,Sales,310,505.8,481,0.629,0.925,570
4,2014-11,Sales,300,396.7,521,0.781,0.94,352
4,2014-12,Sales,310,445.5,706,0.757,0.82,909
5,2005-01,Finance,310,477.2,241,0.772,0.935,146
5,2005-02,Finance,280,443.2,99,0.812,0.878,462
5,2005-03,Finance,310,555.0,339,0.848,0.949,627
5,2005-04,Finance,300,561.9,110,0.788,0.915,454
5,2005-05,Finance,310,537.5,164,0.825,0.979,135
5,2005-06,Finance,300,433.9,406,0.938,0.863,388
5,2005-07,Finance,310,325.6,0,0.777,0.886,942
5,2005-08,Finance,310,466.6,263,0.927,1.0,414
5,2005-09,Finance,300,415.0,513,0.794,0.951,295
5,2005-10,Finance,310,325.8,210,0.822,0.851,626
5,2005-11,Finance,300,363.5,220,0.874,0.929,306
5,2005-12,Finance,310,604.7,374,1.0,0.881,444
5,2006-01,Finance,310,600.5,374,0.843,0.88,692
5,2006-02,Finance,280,313.4,166,0.874,0.95,368
5,2006-03,Finance,310,380.3,0,0.807,0.834,519
5,2006-04,Finance,300,410.4,134,0.831,0.878,857
5,2006-05,Finance,310,589.8,250,0.847,0.878,639
5,2006-06,Finance,300,507.1,103,0.872,0.798,590
5,2006-07,Finance,310,427.0,204,0.961,0.856,611
5,2006-08,Finance,310,415.3,232,0.864,0.905,768
5,2006-09,Finance,300,388.2,239,0.911,0.865,723
5,2006-10,Finance,310,398.4,417,0.981,0.894,14
5,2006-11,Finance,300,309.3,424,0.898,0.912,782
5,2006-12,Finance,310,497.2,436,0.916,0.976,646
5,2007-01,Finance,310,618.6,200,0.84,0.985,611
5,2007-02,Finance,280,432.7,241,0.841,0.901,825
5,2007-03,Finance,310,569.2,0,0.859,0.989,504
5,2007-04,Finance,300,400.3,523,0.904,0.896,450
5,2007-05,Finance,310,586.9,163,0.927,0.927,618
5,2007-06,Finance,300,422.1,213,0.922,0.857,150
5,2007-07,Finance,310,451.6,345,0.894,0.92,478
5,2007-08,Finance,310,382.1,240,0.846,0.884,1059
5,2007-09,Finance,300,447.9,314,0.786,0.895,435
5,2007-10,Finance,310,576.9,308,0.851,0.795,766
5,2007-11,Finance,300,368.5,463,0.888,0.902,858
5,2007-12,Finance,310,416.2,423,0.823,0.91,667
5,2008-01,Finance,310,585.2,320,0.984,0.932,923
5,2008-02,Finance,290,350.7,221,0.889,0.859,298
5,2008-03,Finance,310,488.2,460,0.82,0.948,536
5,2008-04,Finance,300,539.6,309,0.92,0.904,878
5,2008-05,Finance,310,562.3,344,0.828,1.0,674
5,2008-06,Finance,300,469.6,0,0.829,0.962,608
5,2008-07,Finance,310,432.2,408,0.843,0.971,536
5,2008-08,Finance,310,331.7,430,0.825,0.85,509
5,2008-09,Finance,300,419.6,40,0.787,0.941,395
5,2008-10,Finance,310,563.5,0,0.836,0.9,788
5,2008-11,Finance,300,346.0,488,0.836,0.866,908
5,2008-12,Finance,310,518.1,162,0.862,0.968,921
5,2009-01,Finance,310,581.5,241,0.875,0.851,544
5,2009-02,Finance,280,523.8,383,0.93,0.884,456
5,2009-03,Finance,310,530.0,157,0.899,0.896,317
5,2009-04,Finance,300,492.8,457,0.862,0.982,416
5,2009-05,Finance,310,380.2,618,0.817,0.805,877
5,2009-06,Finance,300,453.7,236,0.841,0.913,311
5,2009-07,Finance,310,539.7,317,0.82,0.865,471
5,2009-08,Finance,310,310.8,182,0.876,0.88,490
5,2009-09,Finance,300,438.0,141,0.905,0.972,428
5,2009-10,Finance,310,338.9,210,0.888,0.978,684
5,2009-11,Finance,300,534.8,308,0.932,0.889,778
5,2009-12,Finance,310,379.8,17,0.877,0.812,498
5,2010-01,Finance,310,557.2,0,0.806,0.848,542
5,2010-02,Finance,280,462.8,419,0.918,0.925,536
5,2010-03,Finance,310,602.9,114,0.913,0.844,765
5,2010-04,Finance,300,348.5,271,0.861,0.92,0
5,2010-05,Finance,310,420.0,230,0.867,0.935,539
5,2010-06,Finance,300,335.1,218,0.873,0.906,578
5,2010-07,Finance,310,524.5,79,0.879,0.964,127
5,2010-08,Finance,310,569.1,157,0.851,0.855,515
5,2010-09,Finance,300,473.9,50,0.812,0.835,954
5,2010-10,Finance,310,619.5,244,0.85,0.853,499
5,2010-11,Finance,300,373.4,448,0.827,0.932,340
5,2010-12,Finance,310,323.9,406,0.928,0.952,441
5,2011-01,Finance,310,397.6,364,0.89,0.88,156
5,2011-02,Finance,280,470.2,375,0.81,0.932,578
5,2011-03,Finance,310,454.2,383,0.835,0.819,425
5,2011-04,Finance,300,435.4,158,0.835,0.809,960
5,2011-05,Finance,310,511.4,367,0.918,0.929,497
5,2011-06,Finance,300,429.9,175,1.0,0.928,428
5,2011-07,Finance,310,382.1,91,0.945,0.867,682
5,2011-08,Finance,310,443.7,307,0.875,0.901,544
5,2011-09,Finance,300,498.3,172,0.944,0.895,351
5,2011-10,Finance,310,408.5,418,0.904,0.928,494
5,2011-11,Finance,300,467.1,143,0.857,0.948,749
5,2011-12,Finance,310,316.3,115,0.875,0.986,82
5,2012-01,Finance,310,474.0,34,0.838,0.882,453
5,2012-02,Finance,290,385.4,233,0.843,0.827,702
5,2012-03,Finance,310,343.6,378,0.793,0.915,725
5,2012-04,Finance,300,483.1,241,0.864,0.992,1001
5,2012-05,Finance,310,503.2,634,0.824,0.949,798
5,2012-06,Finance,300,599.1,313,0.865,0.928,595
5,2012-07,Finance,310,596.1,259,0.862,0.955,701
5,2012-08,Finance,310,518.8,144,0.818,0.872,404
5,2012-09,Finance,300,310.3,386,0.862,0.972,868
5,2012-10,Finance,310,519.0,120,0.949,0.897,589
5,2012-11,Finance,300,409.6,106,0.797,0.932,351
5,2012-12,Finance,310,583.4,79,0.807,0.926,937
5,2013-01,Finance,310,385.8,336,0.778,0.866,291
5,2013-02,Finance,280,327.2,240,0.758,0.834,383
5,2013-03,Finance,310,606.9,309,0.885,0.945,744
5,2013-04,Finance,300,574.0,239,0.885,0.926,573
5,2013-05,Finance,310,386.9,196,0.829,0.921,534
5,2013-06,Finance,300,477.7,144,0.837,0.867,249
5,2013-07,Finance,310,487.9,260,0.827,0.94,419
5,2013-08,Finance,310,598.5,406,0.843,0.88,568
5,2013-09,Finance,300,514.8,243,0.81,0.927,423
5,2013-10,Finance,310,497.9,247,0.758,0.918,1040
5,2013-11,Finance,300,348.1,514,0.819,0.946,366
5,2013-12,Finance,310,480.2,50,0.838,0.866,780
5,2014-01,Finance,310,613.6,290,0.802,0.884,372
5,2014-02,Finance,280,488.8,388,0.923,0.862,0
5,2014-03,Finance,310,334.6,468,0.85,0.862,965
5,2014-04,Finance,300,509.5,243,0.855,0.893,594
5,2014-05,Finance,310,411.1,313,0.906,0.958,267
5,2014-06,Finance,300,394.2,195,0.744,0.794,295
5,2014-07,Finance,310,427.2,265,0.879,0.998,243
5,2014-08,Finance,310,615.5,295,0.833,0.901,161
5,2014-09,Finance,300,490.7,137,0.972,0.898,786
5,2014-10,Finance,310,542.3,243,0.841,0.906,636
5,2014-11,Finance,300,374.6,38,0.831,0.894,393
5,2014-12,Finance,310,500.5,234,0.947,0.89,622
6,2005-01,Sales,310,495.3,460,0.815,0.979,799
6,2005-02,Sales,280,404.9,629,0.914,0.897,1207
6,2005-03,Sales,310,315.0,391,0.715,1.0,947
6,2005-04,Sales,300,572.0,802,0.848,0.998,348
6,2005-05,Sales,310,378.8,457,0.662,0.953,676
6,2005-06,Sales,300,394.9,1035,0.775,0.879,748
6,2005-07,Sales,310,581.2,435,0.756,0.953,837
6,2005-08,Sales,310,324.7,442,0.657,0.839,1116
6,2005-09,Sales,300,358.6,379,0.788,0.901,896
6,2005-10,Sales,310,412.8,375,0.819,0.895,885
6,2005-11,Sales,300,376.6,614,0.876,0.924,753
6,2005-12,Sales,310,359.4,376,0.795,0.963,714
6,2006-01,Sales,310,413.0,451,0.814,0.881,864
6,2006-02,Sales,280,431.7,678,0.9,0.95,462
6,2006-03,Sales,310,589.3,541,0.768,0.843,634
6,2006-04,Sales,300,552.9,398,0.778,0.959,767
6,2006-05,Sales,310,363.6,595,0.78,0.9,807
6,2006-06,Sales,300,520.5,976,0.741,0.943,769
6,2006-07,Sales,310,495.5,725,0.889,0.857,741
6,2006-08,Sales,310,331.8,284,0.873,0.877,469
6,2006-09,Sales,300,589.3,430,0.767,0.937,441
6,2006-10,Sales,310,339.8,591,0.868,0.962,579
6,2006-11,Sales,300,501.6,375,0.928,0.843,1038
6,2006-12,Sales,310,578.8,994,0.841,0.849,614
6,2007-01,Sales,310,389.8,786,0.795,0.902,932
6,2007-02,Sales,280,483.6,250,0.743,0.912,944
6,2007-03,Sales,310,318.3,727,0.82,0.937,578
6,2007-04,Sales,300,466.5,366,0.713,0.917,764
6,2007-05,Sales,310,596.0,676,0.817,0.928,733
6,2007-06,Sales,300,301.1,387,0.826,0.933,559
6,2007-07,Sales,310,527.4,422,0.763,0.844,1057
6,2007-08,Sales,310,314.0,674,0.938,0.891,1495
6,2007-09,Sales,300,528.0,593,0.772,0.919,920
6,2007-10,Sales,310,370.4,943,0.817,0.914,518
6,2007-11,Sales,300,455.5,511,0.757,0.861,1361
6,2007-12,Sales,310,398.3,241,0.751,0.897,879
6,2008-01,Sales,310,594.9,704,0.755,0.917,526
6,2008-02,Sales,290,522.6,335,0.717,0.953,855
6,2008-03,Sales,310,394.0,566,0.854,0.812,958
6,2008-04,Sales,300,392.6,671,0.827,0.851,360
6,2008-05,Sales,310,332.3,680,0.848,0.832,500
6,2008-06,Sales,300,529.0,464,0.705,0.829,522
6,2008-07,Sales,310,508.9,301,0.792,0.953,421
6,2008-08,Sales,310,475.3,780,0.771,0.871,1032
6,2008-09,Sales,300,382.7,771,0.83,0.883,835
6,2008-10,Sales,310,440.5,779,0.762,0.902,728
6,2008-11,Sales,300,473.7,324,0.871,0.923,403
6,2008-12,Sales,310,464.1,1042,0.87,0.971,765
6,2009-01,Sales,310,389.3,157,0.818,0.87,517
6,2009-02,Sales,280,300.0,624,0.698,0.878,1010
6,2009-03,Sales,310,400.5,746,0.766,0.927,1016
6,2009-04,Sales,300,393.4,730,0.719,0.956,515
6,2009-05,Sales,310,497.3,614,0.834,0.917,534
6,2009-06,Sales,300,366.9,723,0.813,0.957,709
6,2009-07,Sales,310,423.7,767,0.774,0.917,583
6,2009-08,Sales,310,471.4,367,0.776,0.905,473
6,2009-09,Sales,300,450.9,878,0.766,0.92,60
6,2009-10,Sales,310,431.7,490,0.743,0.954,663
6,2009-11,Sales,300,448.6,460,0.666,0.843,950
6,2009-12,Sales,310,516.8,391,0.772,0.987,934
6,2010-01,Sales,310,407.6,841,0.748,0.95,406
6,2010-02,Sales,280,403.5,424,0.728,0.889,734
6,2010-03,Sales,310,467.2,678,0.759,0.931,853
6,2010-04,Sales,300,586.3,447,0.811,0.928,1214
6,2010-05,Sales,310,372.8,769,1.0,0.926,864
6,2010-06,Sales,300,380.6,328,0.769,0.875,875
6,2010-07,Sales,310,539.5,587,0.876,0.943,703
6,2010-08,Sales,310,510.9,804,0.854,0.82,666
6,2010-09,Sales,300,563.4,703,0.864,0.914,860
6,2010-10,Sales,310,341.3,411,0.782,0.901,735
6,2010-11,Sales,300,389.9,456,0.804,0.886,660
6,2010-12,Sales,310,573.6,323,0.686,0.883,933
6,2011-01,Sales,310,357.8,727,0.697,0.888,807
6,2011-02,Sales,280,510.1,609,0.736,0.903,766
6,2011-03,Sales,310,484.2,383,0.776,0.765,589
6,2011-04,Sales,300,379.2,325,0.812,0.897,177
6,2011-05,Sales,310,414.4,356,0.834,0.836,751
6,2011-06,Sales,300,507.6,603,0.809,0.887,351
6,2011-07,Sales,310,552.5,431,0.799,0.87,899
6,2011-08,Sales,310,449.9,348,0.781,0.911,824
6,2011-09,Sales,300,537.9,399,0.795,0.921,714
6,2011-10,Sales,310,446.2,221,0.764,0.846,315
6,2011-11,Sales,300,429.7,320,0.841,0.93,503
6,2011-12,Sales,310,447.1,154,0.765,0.92,948
6,2012-01,Sales,310,542.4,786,0.694,0.838,919
6,2012-02,Sales,290,538.2,447,0.917,0.925,686
6,2012-03,Sales,310,545.1,119,0.809,0.882,469
6,2012-04,Sales,300,300.2,564,0.866,0.907,1014
6,2012-05,Sales,310,561.1,532,0.875,0.851,1441
6,2012-06,Sales,300,596.4,619,0.837,0.994,910
6,2012-07,Sales,310,363.4,862,0.776,0.905,426
6,2012-08,Sales,310,344.0,416,0.807,0.886,1221
6,2012-09,Sales,300,346.1,549,0.804,0.881,985
6,2012-10,Sales,310,456.8,466,0.869,0.873,734
6,2012-11,Sales,300,477.7,687,0.936,0.936,1070
6,2012-12,Sales,310,584.6,609,0.734,0.889,935
6,2013-01,Sales,310,619.3,251,0.708,0.831,865
6,2013-02,Sales,280,376.3,771,0.667,0.971,881
6,2013-03,Sales,310,597.0,492,0.877,0.928,419
6,2013-04,Sales,300,571.4,91,0.784,0.957,724
6,2013-05,Sales,310,459.7,750,0.868,0.966,960
6,2013-06,Sales,300,392.1,693,0.819,0.904,663
6,2013-07,Sales,310,389.6,350,0.78,0.912,1101
6,2013-08,Sales,310,434.5,775,0.876,0.888,891
6,2013-09,Sales,300,445.3,817,0.845,0.84,758
6,2013-10,Sales,310,559.9,518,0.831,0.927,486
6,2013-11,Sales,300,431.5,247,0.756,0.954,805
6,2013-12,Sales,310,600.0,654,0.796,0.901,906
6,2014-01,Sales,310,380.0,566,0.778,0.821,515
6,2014-02,Sales,280,448.7,579,0.707,0.823,646
6,2014-03,Sales,310,608.9,517,0.891,0.918,860
6,2014-04,Sales,300,500.5,736,0.777,0.943,524
6,2014-05,Sales,310,368.8,634,0.789,0.92,677
6,2014-06,Sales,300,476.7,877,0.873,0.862,856
6,2014-07,Sales,310,475.7,300,0.872,0.815,973
6,2014-08,Sales,310,326.1,512,0.829,0.929,539
6,2014-09,Sales,300,557.8,563,0.712,0.892,1051
6,2014-10,Sales,310,408.5,713,0.717,0.925,955
6,2014-11,Sales,300,363.8,704,0.825,0.896,573
6,2014-12,Sales,310,440.1,631,0.813,0.928,412
7,2005-01,Operations,310,421.6,659,0.835,0.897,727
7,2005-02,Operations,280,525.9,164,0.842,0.86,465
7,2005-03,Operations,310,538.7,549,0.938,0.922,557
7,2005-04,Operations,300,328.4,265,0.796,0.811,965
7,2005-05,Operations,310,322.1,715,0.747,0.973,668
7,2005-06,Operations,300,427.1,82,0.918,0.939,620
7,2005-07,Operations,310,488.0,222,0.795,0.877,191
7,2005-08,Operations,310,517.7,525,0.788,0.917,585
7,2005-09,Operations,300,597.7,235,0.777,0.953,614
7,2005-10,Operations,310,558.6,348,0.774,0.961,807
7,2005-11,Operations,300,555.3,508,0.791,0.894,588
7,2005-12,Operations,310,387.2,300,0.91,0.912,317
7,2006-01,Operations,310,487.8,599,0.825,0.868,583
7,2006-02,Operations,280,482.9,507,0.806,0.968,599
7,2006-03,Operations,310,575.5,380,0.881,0.936,805
7,2006-04,Operations,300,562.9,295,0.945,0.855,631
7,2006-05,Operations,310,449.7,403,0.804,0.916,609
7,2006-06,Operations,300,383.4,331,0.764,0.813,662
7,2006-07,Operations,310,337.4,422,0.864,0.803,313
7,2006-08,Operations,310,414.5,178,0.867,0.866,670
7,2006-09,Operations,300,504.2,414,0.838,0.878,377
7,2006-10,Operations,310,334.3,153,0.856,1.0,985
7,2006-11,Operations,300,579.9,317,0.714,0.834,937
7,2006-12,Operations,310,349.6,232,0.82,0.847,346
7,2007-01,Operations,310,317.2,202,0.786,0.861,780
7,2007-02,Operations,280,497.9,282,0.866,0.893,525
7,2007-03,Operations,310,406.8,444,0.821,0.904,457
7,2007-04,Operations,300,488.9,445,0.857,0.923,697
7,2007-05,Operations,310,484.9,448,0.886,0.946,626
7,2007-06,Operations,300,383.9,364,0.868,0.914,689
7,2007-07,Operations,310,476.9,449,1.0,0.881,668
7,2007-08,Operations,310,411.6,265,0.923,0.866,533
7,2007-09,Operations,300,424.1,216,0.727,0.932,1301
7,2007-10,Operations,310,322.4,82,0.884,0.864,973
7,2007-11,Operations,300,495.8,235,0.819,0.938,575
7,2007-12,Operations,310,397.8,310,0.754,0.92,207
7,2008-01,Operations,310,497.2,458,0.848,0.93,634
7,2008-02,Operations,290,313.6,453,0.857,0.946,783
7,2008-03,Operations,310,604.3,132,0.855,0.927,921
7,2008-04,Operations,300,440.1,194,0.858,0.896,177
7,2008-05,Operations,310,619.7,53,0.773,0.968,1103
7,2008-06,Operations,300,425.6,280,0.833,0.989,511
7,2008-07,Operations,310,612.1,581,0.808,0.936,284
7,2008-08,Operations,310,389.0,437,0.73,0.847,859
7,2008-09,Operations,300,577.4,282,0.785,0.889,702
7,2008-10,Operations,310,369.6,0,0.78,0.908,626
7,2008-11,Operations,300,412.3,370,0.812,0.874,571
7,2008-12,Operations,310,564.2,275,0.786,0.897,696
7,2009-01,Operations,310,432.7,294,0.888,0.962,635
7,2009-02,Operations,280,400.5,261,0.815,0.943,639
7,2009-03,Operations,310,374.3,166,0.772,1.0,606
7,2009-04,Operations,300,573.0,544,0.847,0.929,596
7,2009-05,Operations,310,464.1,314,0.747,0.896,724
7,2009-06,Operations,300,328.0,342,0.69,0.895,1287
7,2009-07,Operations,310,365.1,215,0.865,0.863,315
7,2009-08,Operations,310,401.6,355,0.718,0.843,653
7,2009-09,Operations,300,320.7,389,0.757,0.936,345
7,2009-10,Operations,310,432.7,75,0.764,0.921,1063
7,2009-11,Operations,300,403.5,414,0.831,0.849,512
7,2009-12,Operations,310,605.7,142,0.854,0.844,730
7,2010-01,Operations,310,372.7,386,0.801,0.97,731
7,2010-02,Operations,280,304.5,202,0.833,0.851,495
7,2010-03,Operations,310,332.3,228,0.757,0.829,70
7,2010-04,Operations,300,593.9,424,0.734,0.832,1059
7,2010-05,Operations,310,314.4,390,0.869,0.933,273
7,2010-06,Operations,300,514.8,87,0.977,0.82,378
7,2010-07,Operations,310,367.1,109,0.911,1.0,533
7,2010-08,Operations,310,391.8,0,0.815,0.884,489
7,2010-09,Operations,300,464.5,389,0.849,0.884,365
7,2010-10,Operations,310,378.7,342,0.883,0.94,298
7,2010-11,Operations,300,584.1,216,0.767,0.938,714
7,2010-12,Operations,310,468.4,402,0.843,0.96,767
7,2011-01,Operations,310,407.1,570,0.837,0.885,443
7,2011-02,Operations,280,491.0,481,0.827,0.965,146
7,2011-03,Operations,310,384.9,334,0.786,1.0,634
7,2011-04,Operations,300,464.1,333,0.71,0.862,865
7,2011-05,Operations,310,605.6,212,0.909,0.967,779
7,2011-06,Operations,300,348.5,294,0.782,0.85,379
7,2011-07,Operations,310,525.5,180,0.736,0.911,709
7,2011-08,Operations,310,440.1,237,0.848,0.916,588
7,2011-09,Operations,300,472.2,446,0.85,0.887,544
7,2011-10,Operations,310,536.1,216,0.793,0.844,760
7,2011-11,Operations,300,485.1,193,0.847,0.848,556
7,2011-12,Operations,310,569.1,434,0.789,0.951,590
7,2012-01,Operations,310,502.8,146,0.845,0.945,718
7,2012-02,Operations,290,452.3,526,0.812,0.884,717
7,2012-03,Operations,310,535.6,521,0.852,0.913,821
7,2012-04,Operations,300,531.2,355,0.823,0.975,862
7,2012-05,Operations,310,578.2,341,0.842,0.918,314
7,2012-06,Operations,300,566.1,196,0.772,0.868,782
7,2012-07,Operations,310,458.6,371,0.757,0.877,796
7,2012-08,Operations,310,442.5,228,0.84,1.0,646
7,2012-09,Operations,300,556.8,303,0.836,0.892,622
7,2012-10,Operations,310,320.4,191,0.821,0.892,510
7,2012-11,Operations,300,507.1,339,0.883,0.895,725
7,2012-12,Operations,310,490.1,429,0.853,0.943,827
7,2013-01,Operations,310,374.3,325,0.845,0.953,489
7,2013-02,Operations,280,458.9,333,0.855,0.859,571
7,2013-03,Operations,310,452.5,0,0.817,0.892,611
7,2013-04,Operations,300,536.7,147,0.781,0.769,514
7,2013-05,Operations,310,588.6,261,0.896,0.943,670
7,2013-06,Operations,300,575.6,483,0.829,0.859,218
7,2013-07,Operations,310,462.9,457,0.967,0.903,461
7,2013-08,Operations,310,396.7,426,0.724,0.928,853
7,2013-09,Operations,300,330.7,297,0.864,0.909,443
7,2013-10,Operations,310,541.3,286,0.877,0.779,967
7,2013-11,Operations,300,360.7,334,0.864,0.928,475
7,2013-12,Operations,310,485.9,215,0.793,0.956,892
7,2014-01,Operations,310,522.2,227,0.791,0.937,403
7,2014-02,Operations,280,341.2,412,0.825,0.951,519
7,2014-03,Operations,310,389.3,189,0.891,0.862,737
7,2014-04,Operations,300,320.1,172,0.793,0.969,678
7,2014-05,Operations,310,552.7,388,0.821,1.0,721
7,2014-06,Operations,300,379.0,543,0.72,0.905,1108
7,2014-07,Operations,310,415.5,72,0.806,0.973,744
7,2014-08,Operations,310,331.9,234,0.796,0.918,982
7,2014-09,Operations,300,587.8,398,0.75,0.834,757
7,2014-10,Operations,310,468.7,306,0.848,0.843,396
7,2014-11,Operations,300,599.5,405,0.894,0.93,647
7,2014-12,Operations,310,323.0,204,0.785,0.846,524
8,2005-01,Engineering,310,312.3,434,0.734,0.861,918
8,2005-02,Engineering,280,323.8,97,1.0,0.899,646
8,2005-03,Engineering,310,336.1,303,0.816,1.0,868
8,2005-04,Engineering,300,420.9,463,0.8,0.964,397
8,2005-05,Engineering,310,456.3,67,0.738,0.916,419
8,2005-06,Engineering,300,337.7,457,0.987,0.969,538
8,2005-07,Engineering,310,471.3,537,0.927,0.883,628
8,2005-08,Engineering,310,599.8,475,0.852,0.894,962
8,2005-09,Engineering,300,465.2,445,0.963,0.881,989
8,2005-10,Engineering,310,328.2,980,0.788,0.866,723
8,2005-11,Engineering,300,581.9,711,0.82,0.945,878
8,2005-12,Engineering,310,315.7,193,0.944,0.961,768
8,2006-01,Engineering,310,348.6,414,0.855,0.932,627
8,2006-02,Engineering,280,494.5,147,0.809,0.848,391
8,2006-03,Engineering,310,331.2,366,0.873,0.925,464
8,2006-04,Engineering,300,585.7,311,0.834,0.924,159
8,2006-05,Engineering,310,478.0,554,0.756,0.956,994
8,2006-06,Engineering,300,476.6,412,0.927,0.877,808
8,2006-07,Engineering,310,468.7,283,0.812,0.917,907
8,2006-08,Engineering,310,370.5,135,0.795,0.92,1077
8,2006-09,Engineering,300,367.5,290,0.906,0.888,509
8,2006-10,Engineering,310,357.8,633,0.708,0.94,504
8,2006-11,Engineering,300,455.7,664,0.817,0.866,568
8,2006-12,Engineering,310,544.5,289,0.766,0.857,937
8,2007-01,Engineering,310,316.0,455,0.844,0.867,1036
8,2007-02,Engineering,280,385.2,261,0.926,0.864,426
8,2007-03,Engineering,310,540.2,372,0.876,1.0,703
8,2007-04,Engineering,300,300.7,418,0.862,0.902,659
8,2007-05,Engineering,310,380.8,362,0.897,0.873,384
8,2007-06,Engineering,300,371.1,231,0.866,0.825,627
8,2007-07,Engineering,310,425.3,289,0.923,0.924,760
8,2007-08,Engineering,310,401.9,713,0.788,0.976,873
8,2007-09,Engineering,300,573.6,206,0.869,0.876,606
8,2007-10,Engineering,310,482.0,0,0.927,0.896,499
8,2007-11,Engineering,300,498.1,424,0.806,0.787,697
8,2007-12,Engineering,310,323.9,334,0.791,0.904,256
8,2008-01,Engineering,310,610.5,232,0.911,0.882,508
8,2008-02,Engineering,290,577.6,409,0.88,0.882,441
8,2008-03,Engineering,310,322.6,552,0.887,0.891,585
8,2008-04,Engineering,300,548.5,80,0.825,0.843,1025
8,2008-05,Engineering,310,384.9,0,0.769,0.893,502
8,2008-06,Engineering,300,386.5,710,0.879,0.924,433
8,2008-07,Engineering,310,343.2,301,0.843,0.931,216
8,2008-08,Engineering,310,575.4,405,0.937,0.846,391
8,2008-09,Engineering,300,438.1,405,0.864,0.877,356
8,2008-10,Engineering,310,544.5,362,0.832,0.866,1003
8,2008-11,Engineering,300,336.6,588,0.828,0.912,586
8,2008-12,Engineering,310,546.6,637,0.852,0.937,433
8,2009-01,Engineering,310,573.7,210,0.934,0.916,711
8,2009-02,Engineering,280,345.6,530,0.906,0.829,404
8,2009-03,Engineering,310,459.3,507,0.87,0.83,573
8,2009-04,Engineering,300,409.8,350,0.761,0.926,690
8,2009-05,Engineering,310,420.2,529,0.835,0.941,273
8,2009-06,Engineering,300,385.1,419,0.731,0.898,355
8,2009-07,Engineering,310,387.6,171,0.885,0.901,967
8,2009-08,Engineering,310,528.2,229,0.845,0.833,720
8,2009-09,Engineering,300,348.1,804,0.823,0.887,461
8,2009-10,Engineering,310,488.5,442,0.857,0.954,466
8,2009-11,Engineering,300,554.6,456,0.859,0.884,1182
8,2009-12,Engineering,310,333.4,427,0.815,0.989,839
8,2010-01,Engineering,310,518.3,467,0.875,0.874,808
8,2010-02,Engineering,280,527.4,372,0.857,0.922,611
8,2010-03,Engineering,310,375.5,252,0.962,0.847,726
8,2010-04,Engineering,300,419.2,676,0.806,0.863,367
8,2010-05,Engineering,310,527.0,116,0.831,0.792,679
8,2010-06,Engineering,300,592.0,92,0.925,0.835,791
8,2010-07,Engineering,310,410.2,669,0.905,0.85,392
8,2010-08,Engineering,310,468.8,323,0.85,0.964,434
8,2010-09,Engineering,300,332.8,531,0.909,0.892,530
8,2010-10,Engineering,310,448.6,175,0.879,0.893,638
8,2010-11,Engineering,300,402.1,146,0.846,0.909,431
8,2010-12,Engineering,310,310.3,540,0.877,0.99,248
8,2011-01,Engineering,310,594.7,440,0.805,0.915,345
8,2011-02,Engineering,280,504.7,513,0.876,0.807,343
8,2011-03,Engineering,310,343.3,375,0.698,0.962,653
8,2011-04,Engineering,300,436.4,539,0.819,0.866,686
8,2011-05,Engineering,310,415.5,673,0.882,0.923,816
8,2011-06,Engineering,300,498.0,475,0.816,0.916,545
